variant,seed,checkpoint,score_main,tstr_macro_f1,disc_auc_gap,unconditional_w1,conditional_w1,train_seconds,eval_seconds
local_causal_ot,1,16000,0.37733237616830556,0.43044474227435076,0.44024409002760007,0.22228704918172873,0.349527350812104,4034.37931227684,172.84811162948608
local_causal_ot,1,20000,0.375067654296382,0.4715520499147852,0.44689208783237344,0.2479356256153761,0.35667592618729377,4949.390381813049,179.897479057312
local_causal_ot,2,1000,0.548103758364956,0.38647582406585346,0.4973484538693847,0.6413913112649315,0.7973967203156279,358.2183530330658,174.12914276123047
local_causal_ot,2,2000,0.43513452794944735,0.3162971921679188,0.45537611508571657,0.2892255075662653,0.41637271896455025,719.4806098937988,174.22890877723694
local_causal_ot,2,4000,0.4005311984558498,0.3434530957143465,0.4561045976270009,0.2494319295186458,0.30600726431885467,1257.6785714626312,174.23160552978516
local_causal_ot,2,8000,0.37991184855027726,0.41682417580460046,0.43351102623770704,0.26123978924673397,0.3114246996109961,2162.430941581726,176.1676185131073
local_causal_ot,2,12000,0.3982623972433184,0.4564851469289916,0.45060778712310584,0.329311188529722,0.37066103975781517,3074.097217798233,174.67400527000427
local_causal_ot,2,16000,0.4182539911931871,0.3832806672447308,0.4297559780343905,0.3329026498908648,0.40480508298725376,3992.425788640976,181.09095907211304
local_causal_ot,2,20000,0.3776094058279846,0.4940643327746377,0.41692144516275825,0.30216612858953157,0.38572246781252156,4903.0032732486725,176.0926480293274
conditional_current_matching,0,1000,0.5683758336460452,0.3630556058470206,0.4953156969835235,0.6954744446520058,0.8467810997720712,282.7076950073242,175.92328262329102
conditional_current_matching,0,2000,0.4279204868603415,0.2768129376271085,0.42777681795316447,0.26152290246720256,0.3890852025154299,566.0364031791687,175.77637457847595
conditional_current_matching,0,4000,0.37678695912039517,0.4518928883863295,0.40093401719136496,0.2931495994556941,0.3526650560231413,953.6975791454315,173.58397150039673
conditional_current_matching,0,8000,0.36094223280591614,0.4531083495518427,0.4060692593144492,0.2525971471156941,0.3044158571696123,1567.8062601089478,184.08669114112854
conditional_current_matching,0,12000,0.3782479721650856,0.46912567791405707,0.4298981566697769,0.2813233747567623,0.35696433187652415,2179.4305255413055,184.16412377357483
conditional_current_matching,0,16000,0.40935848326865026,0.3662232331703563,0.4504858805849438,0.27295672592051673,0.3670384724216602,2790.3658680915833,180.56491494178772
conditional_current_matching,0,20000,0.43136409822564964,0.37785609858570046,0.44349067816759175,0.35435556683723207,0.4293837280020166,3395.023443222046,171.27253198623657
conditional_current_matching,1,1000,0.5721882321224716,0.33137739774114244,0.49683701687985443,0.6843988033359332,0.8258062326110878,278.70019602775574,171.14162707328796
conditional_current_matching,1,2000,0.4533009971723391,0.24436351994242086,0.44875630428201346,0.3071198169807368,0.4069907933407073,557.4632647037506,171.0097315311432
conditional_current_matching,1,4000,0.3865628569903476,0.3935056536346704,0.4243364786630237,0.26506042410049635,0.3239340968554975,943.6171202659607,171.0726261138916
conditional_current_matching,1,8000,0.36886955044927855,0.43577825746547205,0.4089175931658178,0.25612478577544545,0.31613264651412204,1545.3942880630493,171.12434673309326
conditional_current_matching,1,12000,0.36891743300067376,0.42267896999161064,0.4244887010939467,0.23233315048127046,0.30455878615747595,2144.424601793289,171.2356150150299
conditional_current_matching,1,16000,0.39076792153777723,0.43668812438155813,0.4266586874887925,0.2862165207221793,0.38158781423944205,2747.303225040436,171.18162655830383
conditional_current_matching,1,20000,0.3974457518755304,0.413361265795747,0.43250697050696046,0.28888408183802033,0.3756378598315043,3353.851084947586,171.21603178977966
conditional_current_matching,2,1000,0.5394808018478355,0.4284905902437597,0.4980216958925219,0.6441907947696383,0.8074092093378337,278.7340016365051,171.12997388839722
conditional_current_matching,2,2000,0.44929702199672006,0.32262340366802605,0.46171128825417407,0.33182294899243153,0.4508062731060513,557.4084885120392,170.97971296310425
conditional_current_matching,2,4000,0.4096164266868157,0.3445240497925615,0.45501281632672425,0.27679961401164516,0.32830033971163436,943.8175046443939,171.22059106826782
conditional_current_matching,2,8000,0.3708506273549996,0.40884686528845376,0.4101463506701111,0.2450288290765421,0.3011772213674275,1545.0637023448944,171.02176547050476
conditional_current_matching,2,12000,0.3909567358204297,0.44022020773786236,0.43792985787657135,0.29436236302377167,0.3612397339289295,2136.3094623088837,170.97824835777283
conditional_current_matching,2,16000,0.4228906692501268,0.3686831915347139,0.4204104593660108,0.3506155561575148,0.4087773397933024,2724.9144928455353,170.95562267303467
conditional_current_matching,2,20000,0.38588555120572066,0.45454620647437904,0.4052687273217967,0.3052266019930805,0.3897779454809435,3317.234293937683,170.93432998657227
